Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-14,436.6933569206509,1982.5344494723654,1249.594853700481,1020027,Sucursal Miraflores,Santiago
2021-06-15,1151.1327622198833,2652.4142471380565,1883.1497938382663,1020027,Sucursal Miraflores,Santiago
2021-06-16,1285.0804665156654,2784.2313069827774,2054.5790507366873,1020027,Sucursal Miraflores,Santiago
2021-06-17,1165.7041199065134,2708.363743309621,1963.8062233098979,1020027,Sucursal Miraflores,Santiago
2021-06-18,1229.1811932235466,2747.075149941395,1967.4777762380681,1020027,Sucursal Miraflores,Santiago
2021-06-19,1073.2055899788538,2622.413995947104,1872.2352799329844,1020027,Sucursal Miraflores,Santiago
2021-06-12,1895.8190705645031,4849.717424561276,3408.969907578303,1020013,Sucursal Miraflores,Santiago
2021-06-13,-740.0136269037876,2429.0995212425314,828.2692745467684,1020013,Sucursal Miraflores,Santiago
2021-06-14,877.4614398114041,3929.93159508829,2381.302559991164,1020013,Sucursal Miraflores,Santiago
2021-06-15,1574.5351892112653,4705.772793216525,3115.6362283826293,1020013,Sucursal Miraflores,Santiago
2021-06-16,2075.0607784675517,5218.296109795566,3705.428726338222,1020013,Sucursal Miraflores,Santiago
2021-06-17,1981.6351280012145,5020.035429097073,3472.731598012093,1020013,Sucursal Miraflores,Santiago
2021-06-18,1853.497989732451,5033.6703329261445,3412.236693555732,1020013,Sucursal Miraflores,Santiago
2021-06-19,1760.697107015634,4960.487441535252,3355.341137659673,1020013,Sucursal Miraflores,Santiago
2021-06-12,598.1922908976345,4192.932436359983,2346.3001702199927,1020010,Sucursal Miraflores,Santiago
2021-06-13,-298.8032779018762,3323.8253102977583,1469.556804038291,1020010,Sucursal Miraflores,Santiago
2021-06-14,689.1592276334691,4105.969981937662,2404.998412390254,1020010,Sucursal Miraflores,Santiago
2021-06-15,744.3933305669564,4268.853455064131,2477.504721658246,1020010,Sucursal Miraflores,Santiago
2021-06-16,1025.1390435583392,4491.364484378851,2683.646607416427,1020010,Sucursal Miraflores,Santiago
2021-06-17,834.0251259625226,4464.028341253432,2588.880178490958,1020010,Sucursal Miraflores,Santiago
2021-06-18,1104.5896808537939,4674.976486035691,2910.0242845007688,1020010,Sucursal Miraflores,Santiago
2021-06-19,436.0408830684481,3777.9386952039413,2139.1668430601408,1020010,Sucursal Miraflores,Santiago
2021-06-12,240.67931646779863,1285.96298212182,752.4650461721905,1020003,Sucursal Miraflores,Santiago
2021-06-13,-494.7688090706173,620.5457133115542,46.28743936964656,1020003,Sucursal Miraflores,Santiago
2021-06-14,-51.50421398414186,1071.9164208218942,536.3763000688672,1020003,Sucursal Miraflores,Santiago
2021-06-15,234.65767872292435,1320.2336897045536,785.9003370557638,1020003,Sucursal Miraflores,Santiago
2021-06-16,423.95457210938156,1488.3885797726605,951.7781391950807,1020003,Sucursal Miraflores,Santiago
2021-06-17,278.39152096229526,1364.4305378055608,847.5876395453272,1020003,Sucursal Miraflores,Santiago
2021-06-18,402.8908884683366,1486.8470612452684,964.156075839282,1020003,Sucursal Miraflores,Santiago
2021-06-19,239.5935726612011,1338.482306506708,792.0479226467669,1020003,Sucursal Miraflores,Santiago
2021-06-12,980.2761689072923,2025.8360449983247,1499.2559659942026,1020001,Sucursal Miraflores,Santiago
2021-06-13,21.268394887071764,1076.0254325180101,521.4427023655074,1020001,Sucursal Miraflores,Santiago
2021-06-14,645.3727165427558,1696.710458144967,1174.0828084894008,1020001,Sucursal Miraflores,Santiago
2021-06-15,1145.3119044067298,2229.2247308720534,1693.7848623506634,1020001,Sucursal Miraflores,Santiago
2021-06-16,1220.4935757068245,2295.9960242487978,1755.7004126589493,1020001,Sucursal Miraflores,Santiago
2021-06-17,1178.6474913080624,2231.2095377166183,1711.750439504332,1020001,Sucursal Miraflores,Santiago
2021-06-18,1242.5807920897735,2289.235689240194,1791.5081795210676,1020001,Sucursal Miraflores,Santiago
2021-06-19,1071.4778348577188,2121.210685861442,1627.1825950757561,1020001,Sucursal Miraflores,Santiago
2021-06-12,680.4959796529711,3958.0949143508133,2489.0232253545814,1010695,Sucursal Miraflores,Santiago
2021-06-13,640.9371338741101,3966.846310741862,2332.0698761457434,1010695,Sucursal Miraflores,Santiago
