Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-14,-130.4887950690761,434.66952774685086,149.70155247071222,1010267,Calama,Norte
2021-06-15,-28.358305143901383,532.1354960789057,243.62900588476907,1010267,Calama,Norte
2021-06-16,-69.973673422605,481.17574890025213,204.06551268498583,1010267,Calama,Norte
2021-06-17,-37.015006711515625,535.0894724327005,246.03955374699837,1010267,Calama,Norte
2021-06-18,-83.90470142975923,491.93489517380414,206.1945449882517,1010267,Calama,Norte
2021-06-19,-94.88327049485106,445.65901695436503,179.00686007245633,1010267,Calama,Norte
2021-06-12,470.97809219941956,3184.8902472500217,1773.0630268094753,1010078,Calama,Norte
2021-06-13,-1082.3157774193896,1873.321647252187,442.47436926368005,1010078,Calama,Norte
2021-06-14,-447.9013272415275,2328.9718202823105,948.8840771416025,1010078,Calama,Norte
2021-06-15,-267.8819030987208,2739.0105376095967,1294.6693203708119,1010078,Calama,Norte
2021-06-16,22.534658319632964,2888.207339122543,1520.9206945983576,1010078,Calama,Norte
2021-06-17,245.1543012590717,3018.564539783249,1702.5202157849092,1010078,Calama,Norte
2021-06-18,209.90000363393577,3215.942775083288,1681.517777246656,1010078,Calama,Norte
2021-06-19,90.58861833694746,2973.240765735044,1616.4417907240245,1010078,Calama,Norte
2021-06-10,24.705051760261412,253.86594964026588,136.59725910731268,1010077,Calama,Norte
2021-06-11,46.847040208013766,283.0805321725307,163.4326716431743,1010077,Calama,Norte
2021-06-12,-20.73161514074949,233.61933605861654,107.60342859470234,1010077,Calama,Norte
2021-06-13,-125.41627834880752,101.3152029771618,-12.65357699819819,1010077,Calama,Norte
2021-06-14,-65.95514748326067,159.83183356628547,46.65928087280358,1010077,Calama,Norte
2021-06-15,-0.12884501414968375,225.36061660915766,112.73978049562012,1010077,Calama,Norte
2021-06-16,-47.76536207162749,193.80101481262042,72.70327176323686,1010077,Calama,Norte
2021-06-17,-1.5423665300137896,239.00361397639645,121.20854745188595,1010077,Calama,Norte
2021-06-12,-66.82252228636409,1630.3197243846735,814.4534534741582,1010048,Calama,Norte
2021-06-13,-472.8914509216989,1289.3420825563217,358.9532987103312,1010048,Calama,Norte
2021-06-14,-506.44709320743823,1179.058414672624,324.4402862214045,1010048,Calama,Norte
2021-06-15,-142.6048367965071,1537.1945097068847,704.1064688147812,1010048,Calama,Norte
2021-06-16,-182.0877041838807,1502.7351192969763,663.5426234394582,1010048,Calama,Norte
2021-06-17,23.431882323903444,1640.5353001322437,829.032487851934,1010048,Calama,Norte
2021-06-18,142.5007697487571,1800.9490499387173,913.8381967036373,1010048,Calama,Norte
2021-06-19,-97.23045683507998,1675.4616530375647,813.644369672441,1010048,Calama,Norte
2021-06-12,171.27824114621893,1677.9665312149696,921.9791368555516,1010002,Calama,Norte
2021-06-13,-562.1177784369261,909.8000826337454,202.797388870997,1010002,Calama,Norte
2021-06-14,-99.87710137225494,1329.3817704517526,584.3572212206485,1010002,Calama,Norte
2021-06-15,28.26035941549328,1603.965112395276,801.0765854419735,1010002,Calama,Norte
2021-06-16,77.55351923107803,1561.0927218673075,842.8516317379388,1010002,Calama,Norte
2021-06-17,310.6110068445155,1839.7098778199563,1072.6721105629376,1010002,Calama,Norte
2021-06-18,361.912947857216,1882.4106785480199,1097.6815176500154,1010002,Calama,Norte
2021-06-19,235.71056743542982,1730.429603273007,986.3449208720209,1010002,Calama,Norte
