Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-06-16,-1204.0577544810044,3786.3499206300976,1289.9180855912875,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-1140.8415546772787,4058.254175899603,1415.696323993777,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-1882.8330015402025,2734.160313464772,400.96883900507345,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-624.3847497334095,1957.0915667001934,661.656328612818,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-1725.5623729655929,868.6580680100661,-411.8118656019302,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-694.677208928679,1935.0387148953828,649.8898288278397,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-557.3770353665686,2145.5542438762727,791.3682086727044,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-16,441.1066187245298,2892.574061899155,1650.834211745439,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-17,337.9751607695479,2959.1579196150815,1620.7416724105942,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-18,560.8566399803153,3096.157384743013,1836.9375326560082,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-397.4148567373786,2117.693577240572,836.8477405324395,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-284.3255981969081,348.24878540547405,35.77212847129438,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-401.5314544291603,221.9836493763976,-68.67590375230822,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-323.3617249639574,259.6966096575577,-30.18078286223468,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-385.2998419927607,241.4896628852823,-71.61566861819455,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-168.8839507244954,443.4830354527097,127.62435520679382,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-333.84313374117903,283.38768442164155,-28.601353442511112,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-149.03007291972014,471.99716360875505,162.34681815463418,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-267.43202512810126,328.893949609352,25.65296025017244,1020042,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-69.80980947123662,685.0458406791452,322.92668775877877,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-132.3169710342608,617.58152084757,229.7396911080109,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-139.6135781921177,563.5727078651379,214.7945507202142,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-111.23806189227464,625.8477275007219,284.40669770091324,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-71.32516832345905,683.6864476936871,305.91933426697506,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-10.730088262032032,679.535458783283,344.5088759156948,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-39.307873454324316,718.0794629930415,334.2845163373183,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-35.03855718584855,676.0320292484739,323.3990668070332,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-10,-294.351739607549,232.64124063536113,-24.281960630455103,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-316.6800631427656,219.06264118006732,-54.611053586094215,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-153.67990547304228,375.8942044776277,115.95583130030175,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-388.6630812323948,149.7245794909314,-120.87203106250593,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-351.4431654123118,201.72811629286122,-55.1883686212047,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-198.7144480763809,361.10099702533864,97.2804860091502,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-260.72107963792524,304.5248420051954,17.035525964215484,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-230.7545824931136,316.07273058575504,40.1094845887941,1010077,Huechuraba,Santiago,Grandes Clientes
2021-06-12,9.226574023068068,345.30065795814505,181.4513133621433,1020253,Huechuraba,Santiago,Foodservice
2021-06-13,42.75674072188647,378.50763797935804,209.30734096005787,1020253,Huechuraba,Santiago,Foodservice
2021-06-14,15.964388573727218,350.2655969110472,193.41082192303014,1020253,Huechuraba,Santiago,Foodservice
2021-06-15,60.9296242635718,385.0738954141221,222.0023094065345,1020253,Huechuraba,Santiago,Foodservice
2021-06-16,45.34313142303968,387.46170265023494,212.85425483921162,1020253,Huechuraba,Santiago,Foodservice
2021-06-17,77.35128715016477,421.86927165513265,251.44681335300328,1020253,Huechuraba,Santiago,Foodservice
2021-06-18,51.49555087340796,406.32926123687315,234.68226930068428,1020253,Huechuraba,Santiago,Foodservice
2021-06-19,9.455674047970026,340.90731631683974,176.48423315783072,1020253,Huechuraba,Santiago,Foodservice
2021-06-12,-184.05796808138209,32.061805651534165,-77.22097185613333,1020027,Huechuraba,Santiago,Foodservice
