"Salidas v/s Stock (con lotes)"
"USUARIO:"
"TRAEGER BRAUTIGAM, ROLF ALBERT"
"/"
"Última actualización de datos"
"26.05.2021 09:16:35"
"Visualizar como"
"Sector";"Material";"Zona de ventas";"Oficina de ventas";"Oficina de ventas";"Año natural/Semana";"Día natural";"Vida Útil Restante";"Stock"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"07.2021";"20.02.2021";"10";"103,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"27.07.2020";"7";"130,2"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"28.07.2020";"7";"46,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"29.07.2020";"7";"136,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"30.07.2020";"6";"22,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"31.07.2020";"8";"65,1"
"Cerdo";"1020003";"Sur";"T049";"Castro";"31.2020";"01.08.2020";"8";"155,6"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"08.2021";"22.02.2021";"8";"61,6"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"08.2021";"24.02.2021";"7";"201,9"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"08.2021";"25.02.2021";"7";"655,6"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"08.2021";"26.02.2021";"9";"333,7"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"08.2021";"27.02.2021";"9";"144,2"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"17.2021";"26.04.2021";"8";"1.136,6"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"17.2021";"27.04.2021";"8";"674,8"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"17.2021";"28.04.2021";"9";"477,3"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"17.2021";"01.05.2021";"10";"593,7"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"07.2020";"10.02.2020";"7";"224,9"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"07.2020";"11.02.2020";"6";"224,9"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"07.2020";"12.02.2020";"7";"434,0"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"18.01.2021";"8";"44,0"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"19.01.2021";"8";"84,3"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"20.01.2021";"8";"126,9"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"21.01.2021";"8";"76,7"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"22.01.2021";"9";"163,8"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"03.2021";"23.01.2021";"9";"18,4"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"26.2020";"22.06.2020";"7";"171,0"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"26.2020";"23.06.2020";"9";"56,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"26.2020";"24.06.2020";"8";"56,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"26.2020";"26.06.2020";"9";"54,4"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"20.2021";"17.05.2021";"8";"187,6"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"20.2021";"18.05.2021";"7";"34,1"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"20.2021";"21.05.2021";"8";"104,1"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"20.2021";"22.05.2021";"9";"47,2"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"07.09.2020";"8";"108,7"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"08.09.2020";"8";"19,9"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"09.09.2020";"8";"36,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"10.09.2020";"9";"88,7"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"11.09.2020";"10";"259,5"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"37.2020";"12.09.2020";"9";"161,9"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"05.2021";"01.02.2021";"7";"106,9"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"05.2021";"02.02.2021";"6";"73,0"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"05.2021";"04.02.2021";"10";"49,0"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"05.2021";"05.02.2021";"9";"99,2"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"05.2021";"06.02.2021";"9";"21,0"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"40.2020";"28.09.2020";"7";"100,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"40.2020";"02.10.2020";"10";"151,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"40.2020";"03.10.2020";"9";"104,6"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"21.2021";"24.05.2021";"7";"198,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"21.2021";"25.05.2021";"6";"99,9"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"21.2021";"26.05.2021";"10";"16,5"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"01.2021";"05.01.2021";"6";"489,0"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"01.2021";"06.01.2021";"6";"416,1"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"01.2021";"07.01.2021";"9";"198,6"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"01.2021";"08.01.2021";"8";"432,0"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"01.2021";"09.01.2021";"8";"204,5"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"31.2020";"27.07.2020";"8";"78,2"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"31.2020";"28.07.2020";"7";"73,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"49.2019";"02.12.2019";"6";"102,1"
"Cerdo";"1020003";"Norte";"T061";"Arica";"49.2019";"03.12.2019";"5";"62,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"49.2019";"04.12.2019";"4";"62,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"49.2019";"05.12.2019";"9";"23,3"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"27.2020";"29.06.2020";"6";"113,5"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"27.2020";"01.07.2020";"7";"25,6"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"27.2020";"03.07.2020";"9";"65,1"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"27.2020";"04.07.2020";"9";"181,9"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"31.2020";"27.07.2020";"8";"70,4"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"31.2020";"29.07.2020";"8";"175,1"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"31.2020";"30.07.2020";"8";"158,3"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"31.2020";"31.07.2020";"9";"32,0"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"19.2021";"10.05.2021";"9";"302,0"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"19.2021";"13.05.2021";"10";"24,7"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"19.2021";"15.05.2021";"10";"247,2"
"Cerdo";"1020003";"Sur";"T149";"Castro";"15.2021";"12.04.2021";"7";"157,4"
"Cerdo";"1020003";"Sur";"T149";"Castro";"15.2021";"13.04.2021";"7";"116,8"
"Cerdo";"1020003";"Sur";"T149";"Castro";"15.2021";"17.04.2021";"9";"64,0"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"19.2021";"10.05.2021";"9";"596,0"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"19.2021";"11.05.2021";"8";"277,8"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"19.2021";"12.05.2021";"8";"35,5"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"19.2021";"13.05.2021";"8";"109,2"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"19.2021";"15.05.2021";"10";"435,5"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"19.2021";"10.05.2021";"8";"630,2"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"19.2021";"11.05.2021";"9";"165,4"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"19.2021";"14.05.2021";"9";"19,6"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"19.2021";"15.05.2021";"9";"365,9"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"30.03.2020";"1";"3.676,4"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"31.03.2020";"0";"3.398,8"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"01.04.2020";"1";"4.561,4"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"02.04.2020";"5";"7.561,5"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"03.04.2020";"5";"9.497,6"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"14.2020";"04.04.2020";"4";"9.945,8"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"13.04.2020";"7";"139,6"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"14.04.2020";"6";"159,5"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"15.04.2020";"4";"0,0"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"16.04.2020";"7";"80,2"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"17.04.2020";"5";"391,8"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"16.2020";"18.04.2020";"-2";"0,0"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"18.2021";"03.05.2021";"8";"689,5"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"18.2021";"04.05.2021";"8";"733,0"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"18.2021";"06.05.2021";"10";"144,7"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"30.2020";"22.07.2020";"4";"22,6"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"30.2020";"24.07.2020";"8";"46,7"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"30.2020";"25.07.2020";"7";"46,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"42.2020";"16.10.2020";"6";"18,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"42.2020";"17.10.2020";"7";"79,9"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"16.2020";"14.04.2020";"7";"590,7"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"16.2020";"15.04.2020";"6";"643,2"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"16.2020";"16.04.2020";"6";"1.730,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"16.2020";"17.04.2020";"5";"976,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"16.2020";"18.04.2020";"8";"639,5"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"11.2020";"11.03.2020";"11";"480,3"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"11.2020";"14.03.2020";"8";"184,1"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"18.2021";"06.05.2021";"10";"51,7"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"18.2021";"07.05.2021";"9";"73,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"27.2020";"30.06.2020";"8";"41,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"27.2020";"01.07.2020";"7";"41,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"27.2020";"02.07.2020";"7";"24,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"27.2020";"04.07.2020";"8";"41,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"46.2020";"09.11.2020";"9";"66,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"46.2020";"11.11.2020";"8";"18,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"46.2020";"12.11.2020";"7";"37,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"46.2020";"14.11.2020";"8";"17,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"47.2020";"16.11.2020";"6";"17,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"47.2020";"17.11.2020";"5";"17,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"47.2020";"18.11.2020";"8";"17,3"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"15.2020";"06.04.2020";"7";"920,3"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"15.2020";"07.04.2020";"6";"414,4"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"24.2020";"08.06.2020";"7";"45,6"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"24.2020";"10.06.2020";"6";"126,4"
"Cerdo";"1020003";"Norte";"T164";"Calama";"01.2021";"06.01.2021";"6";"27,7"
"Cerdo";"1020003";"Norte";"T164";"Calama";"01.2021";"07.01.2021";"9";"54,3"
"Cerdo";"1020003";"Norte";"T164";"Calama";"01.2021";"08.01.2021";"8";"81,7"
"Cerdo";"1020003";"Norte";"T164";"Calama";"01.2021";"09.01.2021";"8";"210,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"26.04.2021";"7";"495,0"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"27.04.2021";"8";"45,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"28.04.2021";"10";"24,4"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"29.04.2021";"9";"147,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"30.04.2021";"9";"414,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"17.2021";"01.05.2021";"9";"946,7"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"17.2021";"26.04.2021";"7";"749,7"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"17.2021";"27.04.2021";"7";"322,9"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"17.2021";"01.05.2021";"10";"912,8"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"04.2021";"25.01.2021";"6";"327,9"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"04.2021";"27.01.2021";"5";"150,1"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"04.2021";"28.01.2021";"8";"46,7"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"04.2021";"29.01.2021";"9";"44,9"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"20.04.2020";"4";"1.269,8"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"21.04.2020";"4";"1.080,0"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"22.04.2020";"2";"966,4"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"23.04.2020";"3";"870,2"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"24.04.2020";"3";"969,1"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"17.2020";"25.04.2020";"3";"973,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"50.2020";"07.12.2020";"7";"37,6"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"50.2020";"08.12.2020";"6";"37,6"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"50.2020";"11.12.2020";"9";"173,6"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"07.2021";"15.02.2021";"8";"311,1"
"Cerdo";"1020003";"Centro Sur";"T152";"Curico";"07.2021";"16.02.2021";"8";"171,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"42.2020";"12.10.2020";"7";"62,4"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"42.2020";"13.10.2020";"6";"62,4"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"42.2020";"15.10.2020";"7";"19,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"42.2020";"17.10.2020";"8";"101,7"
"Cerdo";"1020003";"Norte";"T164";"Calama";"19.2021";"10.05.2021";"9";"209,6"
"Cerdo";"1020003";"Norte";"T164";"Calama";"19.2021";"11.05.2021";"8";"83,2"
"Cerdo";"1020003";"Norte";"T164";"Calama";"19.2021";"12.05.2021";"8";"18,4"
"Cerdo";"1020003";"Norte";"T164";"Calama";"19.2021";"13.05.2021";"7";"179,9"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"18.2021";"03.05.2021";"8";"1.447,8"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"18.2021";"05.05.2021";"10";"18,8"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"18.2021";"07.05.2021";"10";"1.039,5"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"18.2021";"08.05.2021";"10";"74,2"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"05.2021";"01.02.2021";"8";"142,4"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"05.2021";"02.02.2021";"8";"70,0"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"05.2021";"04.02.2021";"10";"134,9"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"05.2021";"06.02.2021";"10";"588,0"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"21.2021";"24.05.2021";"6";"109,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"21.2021";"25.05.2021";"5";"115,2"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"15.2021";"15.04.2021";"10";"399,5"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"15.2021";"16.04.2021";"9";"100,4"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"15.2021";"17.04.2021";"9";"259,7"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"18.2021";"04.05.2021";"8";"74,8"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"18.2021";"05.05.2021";"10";"18,8"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"18.2021";"06.05.2021";"10";"21,4"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"18.2021";"03.05.2021";"8";"70,4"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"18.2021";"04.05.2021";"8";"211,7"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"18.2021";"05.05.2021";"11";"246,9"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"18.2021";"08.05.2021";"11";"741,4"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"49.2019";"02.12.2019";"8";"521,6"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"49.2019";"03.12.2019";"7";"739,7"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"49.2019";"04.12.2019";"6";"230,7"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"49.2019";"06.12.2019";"9";"230,3"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"49.2019";"07.12.2019";"9";"441,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"28.2020";"06.07.2020";"7";"128,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"28.2020";"07.07.2020";"7";"85,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"28.2020";"10.07.2020";"8";"39,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"28.2020";"11.07.2020";"8";"45,4"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"45.2020";"02.11.2020";"8";"36,9"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"45.2020";"04.11.2020";"7";"15,2"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"45.2020";"05.11.2020";"8";"107,2"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"45.2020";"07.11.2020";"7";"56,4"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"20.2021";"17.05.2021";"6";"437,9"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"20.2021";"21.05.2021";"10";"385,0"
"Cerdo";"1020003";"Norte";"T165";"Copiapo";"20.2021";"22.05.2021";"9";"363,9"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"26.2020";"22.06.2020";"8";"49,3"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"26.2020";"23.06.2020";"8";"48,9"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"26.2020";"24.06.2020";"8";"168,5"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"26.2020";"25.06.2020";"7";"49,7"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"01.2021";"05.01.2021";"6";"133,6"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"01.2021";"06.01.2021";"5";"292,5"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"01.2021";"07.01.2021";"7";"163,6"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"01.2021";"08.01.2021";"8";"236,6"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"01.2021";"09.01.2021";"8";"423,1"
"Cerdo";"1020003";"Sur";"T049";"Castro";"02.2020";"06.01.2020";"5";"54,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"02.2020";"07.01.2020";"4";"54,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"02.2020";"09.01.2020";"8";"81,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"02.2020";"10.01.2020";"7";"143,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"02.2020";"11.01.2020";"9";"219,6"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"25.2020";"15.06.2020";"7";"810,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"25.2020";"16.06.2020";"6";"450,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"25.2020";"19.06.2020";"9";"26,8"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"25.2020";"20.06.2020";"9";"93,1"
"Cerdo";"1020003";"Sur";"T049";"Castro";"19.2020";"05.05.2020";"7";"97,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"19.2020";"06.05.2020";"6";"136,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"19.2020";"08.05.2020";"9";"114,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"19.2020";"09.05.2020";"9";"161,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"19.2021";"10.05.2021";"9";"200,5"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"19.2021";"12.05.2021";"8";"17,7"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"19.2021";"13.05.2021";"9";"89,7"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"19.2021";"15.05.2021";"10";"208,0"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"01.2021";"05.01.2021";"6";"450,6"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"01.2021";"06.01.2021";"5";"579,4"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"01.2021";"07.01.2021";"7";"113,9"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"01.2021";"09.01.2021";"9";"95,0"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"30.2020";"25.07.2020";"9";"75,4"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"24.2020";"10.06.2020";"8";"24,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"24.2020";"11.06.2020";"7";"124,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"24.2020";"12.06.2020";"10";"151,3"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"24.2020";"13.06.2020";"10";"100,0"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"04.2021";"25.01.2021";"6";"2.587,5"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"04.2021";"27.01.2021";"6";"1.036,0"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"04.2021";"28.01.2021";"8";"495,9"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"26.2020";"22.06.2020";"9";"358,2"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"26.2020";"26.06.2020";"9";"21,9"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"50.2019";"13.12.2019";"9";"18,6"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"49.2020";"30.11.2020";"5";"14,7"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"49.2020";"01.12.2020";"4";"14,7"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"46.2020";"09.11.2020";"6";"35,4"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"46.2020";"11.11.2020";"4";"35,4"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"46.2020";"13.11.2020";"9";"44,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"49.2019";"02.12.2019";"6";"44,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"49.2019";"03.12.2019";"5";"22,2"
"Cerdo";"1020003";"Sur";"T049";"Castro";"49.2019";"07.12.2019";"9";"288,7"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"01.2021";"05.01.2021";"7";"13,8"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"01.2021";"07.01.2021";"8";"74,0"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"01.2021";"08.01.2021";"8";"40,4"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"01.2021";"09.01.2021";"9";"160,7"
"Cerdo";"1020003";"Sur";"T149";"Castro";"06.2021";"13.02.2021";"9";"21,3"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"34.2020";"18.08.2020";"5";"17,1"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"34.2020";"21.08.2020";"10";"101,5"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"34.2020";"22.08.2020";"10";"223,1"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"48.2019";"29.11.2019";"9";"20,7"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"35.2020";"27.08.2020";"9";"54,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"41.2020";"09.10.2020";"9";"37,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"42.2020";"17.10.2020";"9";"99,0"
"Cerdo";"1020003";"Norte";"T061";"Arica";"51.2020";"17.12.2020";"9";"41,7"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"51.2020";"17.12.2020";"9";"92,0"
"Cerdo";"1020003";"Norte";"T064";"Calama";"11.2020";"12.03.2020";"9";"22,0"
"Cerdo";"1020003";"Norte";"T064";"Calama";"14.2020";"30.03.2020";"6";"41,1"
